address,info,link,name
東京都中野区鷺ノ宮4-2-3,「らぁ麺 すぎ本」の「醤油特製らぁ麺」をかけて「佐野実さんが究極のラーメン用に作ったものとは？」というクイズが出題。正解は「ダシをとるための鶏」、櫻井翔が正解し味わった。,,らぁ麺 すぎ本
東京都中野区鷺ノ宮4-2-3,YOSHIKI の大好物、醤油ラーメン。中野にある「らぁ麺 すぎ本」から、「醤油特製らぁ麺」を紹介。2年連続でミシュラン掲載、東京ラーメン・オブ・ザ・イヤー3年連続獲得。5種類の醤油ダレを使用した一品。このメニューをかけて「佐野実さんが究極のラーメン用に作ったものとは？」というクイズが出題。,,らぁ麺 すぎ本
東京都中央区築地4-10-14,YOSHIKI の大好物、うに。築地場外市場にある「うに虎」から、「国産五種食べ比べ丼 雅」を紹介。日本各地の5種類のうにをご飯の上に乗せた一品。このメニューをかけ「築地にある妙泉寺が人手不足を解消するため、取り入れてるものは？」と出題。正解は「ロボットが鐘を鳴らす」、YOSHIKIが正解し味わった。,,うに虎
東京都武蔵野市本町2-15-18,YOSHIKIの大好物、チョコレート。東京・吉祥寺にある「プレスキル ショコラトリー」から「グラニテ・ショコラ」を紹介。ビターチョコレートをマイナス20度で凍らせて削り、チョコの飾りを乗せる。このメニューをかけて「マリー・アントワネットがチョコレートを使って克服したことは？」というクイズが出題。正解は「薬を混ぜて食べた」、YOSHIKIが一発で当てて味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1320%2FA132001%2F13192815%2F,プレスキル ショコラトリー
,続いての横文字グルメは、東京・小平市にある「eggg Cafe」の「ブリュレパンケーキ」。生地と特製のカスタードクリームには、直営の養鶏場から仕入れるブランドたまご「幸せたまご」が使われているという。この料理をかけたクイズの問題は「江戸時代に将棋の歩が看板に使われていた店とは？」。正解は「質屋」だった。羽生竜王が正解し、「ブリュレパンケーキ」を食べた。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1328%2FA132804%2F13144992%2F,eggg Cafe
東京都新宿区百人町1-11-25 ヴィラレナール2F,続いての横文字グルメは、東京・新大久保にある「コリアタッカンマリ」の「タッカンマリ」。丸鶏を煮込むだけの料理だが、高級ブランド鶏を使用しているという。この料理をかけたクイズの問題は「韓国では拾った落とし物を警察に届ける以外の方法がある。一体どうする？」。正解は「ポストに入れる」。正解した二宮が「タッカンマリ」を食べた。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1304%2FA130404%2F13118838%2F,コリアタッカンマリ
東京都新宿区歌舞伎町1-2-9 2F,「するりUSON DINING」の「生うにチーズフォンデュ鍋」をかけたクイズの問題は「スイスでは金魚・モルモットなどのペットを飼う時にルールがある。それは一体なに？」。正解は「群れで暮らす習性のある動物を一匹だけで飼うと、動物虐待とみなされ違法となる」だった。正解した相葉が「生うにチーズフォンデュ鍋」を食べた。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1304%2FA130401%2F13145843%2F,するりUSON DINING
東京都新宿区歌舞伎町1-2-9 2F,続いての横文字グルメは、東京・新宿にある「するりUSON DINING」の「生うにチーズフォンデュ鍋」。3種のチーズとムラサキウニを合わせ、鰹ダシで割ったものだという。この料理をかけたクイズの問題は「スイスでは金魚・モルモットなどのペットを飼う時にルールがある。それは一体なに？」。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1304%2FA130401%2F13145843%2F,するりUSON DINING
東京都豊島区東池袋1-13-1 栄町通り,続いての横文字グルメは、東京・池袋「EAST VILLAGE」の「アボガドワカモレバーガー」。約10類のスパイスを使った秘伝の粉を混ぜたアボカドペーストで特製ワカモレを作り、牛肉100％のパティなどとともに仕上げたハンバーガーだという。この料理をかけたクイズの問題は「最近、海外を中心にアボカドをあることに使うのが流行っている。それは一体なに？」。正解は「プロポーズ」で、正解した松本潤が「アボガドワカモレバーガー」を食べた。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1305%2FA130501%2F13054782%2F,EAST VILLAGE
東京都墨田区錦糸3-3-9 イースト錦糸町ビル4F,「フォー」が食べてみたいという羽生竜王のため、東京・錦糸町にある「サイゴン マジェスティック」の「牛肉のフォー」。ベトナムの一流ホテル出身のシェフが作るフォーは、ベトナム産のスパイスと麺を使用した本場の味だという。この料理をかけたて出題されたクイズは「ベトナムのお札にある手触り以外の日本と大きく異なる点とは一体なに？」。正解は、「全てホーチミン元国家主席の肖像画」だった。正解した櫻井が「牛肉のフォー」を食べた。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1312%2FA131201%2F13005061%2F,サイゴン マジェスティック
東京都渋谷区本町2-17-14 小泉ビル,沖縄県の一部の園児たちは母の日にカーネーションではなくあるものとプレゼントするがそれは一体なんでしょう？というクイズが出題された。正解はネギで、子どもでも育てやすいネギを家族で食べる食育や、「ねぎらう」にかけてネギという意味合いもあるという。正解した二宮は、らぁめん 一福の味噌らぁめんを食べ、おふくろの味と言っているのが分かる気がする、誰にでも馴染む感じがするとコメントした。,,らぁめん 一福
東京都渋谷区本町2-17-14 小泉ビル,ラーメンデスマッチ 最後はみそラーメン。渋谷区・初台にあるらぁめん 一福は、ミシュランガイドに掲載される大人気店。一番のこだわりはみそで、4種類の信州味噌と、長崎産の麦味噌の5つをブレンド。店主の石田久美子さんは「5種類入れることで味の深みが出る」などと語った。出汁は鶏ガラ、とんこつ、野菜。麺な中太縮れ麺で、味噌らぁめんは730円。沖縄県の一部の園児たちは母の日にカーネーションではなくあるものとプレゼントするがそれは一体なんでしょう？というクイズが出題された。,,らぁめん 一福
神奈川県横浜市中区不老町2-10-5 三陣ビル1F,ラーメンデスマッチ続いては、東京ラーメン・オブ・ザ・イヤー新人賞獲得のつけ麺。昨年4月にオープンした横浜の中華蕎麦 時雨。大将の中西敏郎さんは「使ってるのはホロホロ鳥の丸鳥」と話す。ホロホロ鳥とは、食鳥の女王と呼ばれるキジの仲間。麺は国産最高級小麦粉のハルユタカを使用。風味・香りが全て違い、うま味が断然違うという。ホロホロ南蛮キジつけ蕎麦は、東京ラーメン・オブ・ザ・イヤー新人賞獲得した。店主の中西さんは昨年のオープン以来あることに悩んでいるというが、その悩みとは一体なんでしょう？という問題が出された。ヒントはこのままだと営業できなくなる。正解は、昨年4月のオープンからアルバイトを募集しているが一人も面接にすら来てくれないということ。正解した大野は、ホロホロ南蛮キジつけ蕎麦を食べ、麺のコシったらないね、とコメント。松本は、新感覚だといい、味はしっかりしているが醤油がスゴイあっさりしていて新しいと評価した。,,中華蕎麦 時雨
千葉県松戸市上本郷901 1F 901,ラーメンデスマッチ続いては、腹ペコ男子に絶大なる人気を誇るガッツリ系ラーメン。千葉・北松戸にある肉玉そば おとどは、血気盛んな野郎が行列を作る。店主の越智雄一さんは、「スープは三獣スープと言って、鶏と豚と牛」「牛骨を加えることでスープに甘みがたされる」と語る。さらにホエー豚を強火で炒めた魔性の肉、高級卵黄を載せた肉玉そばは780円。湯切りの技「「ツバメ返し」とはどんな技？実演してお答えください、という問題が出題された。ヒントは佐々木小次郎のツバメ返し。正解は、弧を描くように遠心力を使って湯切りするもので、櫻井が正解して、肉玉そばを食べた。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Fchiba%2FA1203%2FA120302%2F12023585%2F,肉玉そば おとど
東京都中央区銀座8-15-2 藤ビル1F,続いてラーメンデスマッチは、大行列が出来る銀座の塩ラーメン。東京・銀座の麺処 銀笹。店主の笹沼高広さんは、和食の経験が長いから、和のテイストになっているという。魚介系と鶏ガラ・豚骨を合わせたダブルスープで、最もこだわっている塩は赤穂産と讃岐産の2種類をブレンドしている。銀笹塩ラーメンは850円。さらにもう一つの行列の秘密が鯛飯。銀笹は、お客さんのことを思い普通の飲食店では当たり前のことを決してしないようにしているが、それは一体何？というクイズが出された。正解は、相席しない、で松本が正解。銀笹塩ラーメンを食べた松本は、スープが上品、マジで旨いとコメントした。鯛飯にスープを掛けて食べて「ラーメン界のナンバーワン」だと絶賛した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1301%2FA130103%2F13119563%2F,麺処 銀笹
,まずは、ミシュランガイドに2年連続で掲載された1杯。東京にある自家製麺 伊藤は8席の小さなお店ながらも一日に300杯売り上げる超人気店。噂の一杯が中華そば（小）600円。麺とスープとネギだけでインスタ萎えは甚だしいが、それを凌駕するほど旨いと評判。イワシの煮干について、代表の伊藤広夢さんは、「千葉県九十九里産が一番美味しかった」などと話した。伊藤の中華そばの唯一のトッピングのネギ。一部のタクシードライバーの業界用語「ネギ」は何のことを指すでしょう？という問題が出された。正解は、九条ネギから、苦情を言う人で相葉が正解。正解した相葉が中華そばを食べた。山崎賢人は、結構クイズで押していたが、お昼を抜いてきたというが、吉村に食べてこないと頭が回らない、と指摘された。,,自家製麺 伊藤
東京都葛飾区金町2-6-1,食通の太田雄貴が予約1ヶ月待ちの隠れ家レストラン、Mimosaへと櫻井翔を案内。入店すると店員さんに持参した土産を手渡し、太田は寺門ジモンから教え込まれたと明かした。そして、櫻井にイチオシしたのが「金華ハムの蜂蜜蒸し」で、馥郁たる香りの蜂蜜の甘みと金華ハムの塩味が絶品だという。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1324%2FA132403%2F13039597%2F,Mimosa
東京都渋谷区西原3-1-7,問題「ネット用語で豚は何かをとても好きな人のことを指す。焼き豚はどんな人をさす言葉でしょう？」が出題。正解は「野球」、松坂桃李が正解しとんかつ武信の「醤油かつ丼」を味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1318%2FA131811%2F13024248%2F,とんかつ武信
東京都渋谷区西原3-1-7,絶品！丼デスマッチ、世界的グルメガイドに2年連続掲載 醤油かつ丼を紹介。「とんかつ武信」の林SPFを使用した「醤油かつ丼」が登場した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1318%2FA131811%2F13024248%2F,とんかつ武信
東京都港区白金1-11-15 1F,絶品！丼デスマッチ、1日200食完売！ひき肉ライスを紹介。「ひき肉少年」の「ひき肉ライス」が登場した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1316%2FA131602%2F13257694%2F,ひき肉少年
東京都新宿区神楽坂6-23,絶品！丼デスマッチ、全国ご当地どんぶり選手権で1万食売り上げた寒シマメ丼を紹介。「離島キッチン」から「寒シマメ漬け丼」が登場した。,,離島キッチン
東京都千代田区神田佐久間町3-21-6,絶品！丼デスマッチ、フレンチシェフが生みだした 角煮カツ丼を紹介。「炉端バル さま田」から「とろとろ玉子の角煮カツ丼」が登場した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1310%2FA131001%2F13175527%2F,炉端バル さま田
東京都中央区新川1-3-4,絶品！丼デスマッチ、「グルメ雑誌」「グルメ漫画」で大注目！”純レバ丼”を紹介。純レバ丼とはレバニラのニラを抜き純粋にレバーの味を追求したもの。純レバ丼を出しているお店の1つが「大勝軒」、純レバ丼が登場した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1302%2FA130203%2F13030901%2F,大勝軒
東京都渋谷区円山町14-3 日興パレスビル,絶品！丼デスマッチ、全国丼グランプリ金賞 豚丼を紹介。ベジョータの専門店「イベリコ豚おんどる焼 裏渋屋」からイベリコ豚コンフィ丼が登場。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1303%2FA130301%2F13023845%2F,イベリコ豚おんどる焼 裏渋屋
福岡県福岡市中央区赤坂2-1-8 ライオンズマンション赤坂1F,紹介するのは福岡県福岡市の「五穀」の明太子オムライス。辛味の効いた明太子と食感を重視した明太子を大麦入りのバターライスとよく和え、型にはめたら明太子を入れ、オムレツを乗せれば完成。オムレツを割っていただく。,,五穀
東京都渋谷区渋谷1-12-24 707渋谷ビル1F,東京・渋谷にある「コンコンブル」。使う玉ねぎは1人前1個半。これを弱火で40分炒め、4時間煮込んだチキンブイヨンを入れる。オニオンスープを器に入れたら、厚めに切ったフランスパン、スイス産グリエールチーズをかけ、オーブンに入れて完成。,,コンコンブル
神奈川県三浦郡葉山町一色943-1 アトリエ943 2F,高級別荘地で有名な神奈川県葉山町にある「和がし葉な」に話題のどら焼きがある。製造から販売までオーナーパティシエの福島さんが1人でこなす。卵は神奈川県産のブランド卵、そこへ三温糖、薄力粉を混ぜて生地が完成。これを特製の銅板プレートで焼き上げる。あんは最高級生クリームに北海道・十勝産の小豆を使った小豆クリーム。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Fkanagawa%2FA1406%2FA140602%2F14063270%2F,和がし 葉な
東京都中央区銀座4-2-12,銀座数寄屋橋に年間8万人が訪れるハンバーグ店「数寄屋バーグ」。こだわりはA4以上の特選和牛と業界で話題の林SPF豚を卵・パン粉・ソテーオニオンに牛7：豚3の割合で練り込む。肉の食感を出すため特製和牛の切り落としをパテに埋め込みやきあげる。今回は1日30食限定のプレミアム数寄屋バーグにひふみんが好きなチーズをトッピング。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1301%2FA130101%2F13037829%2F,数寄屋バーグ
東京都文京区大塚1-4-10 銀嶺ビル 2F,「札幌軒」の人気メニューで、全国丼グランプリ金賞を受賞した「肉丼」を紹介。特製の甘辛いタレが特徴。「特製ダレに入っている意外なものは？」というクイズが出され、答えは「コーヒー」。正解した二宮が肉丼を試食した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1323%2FA132302%2F13003841%2F,札幌軒
東京都港区西新橋2-13-3,ヤザワミートの直営店「肉そば ごん」の人気メニュー「肉そば」を紹介。麺と肉を絡めて卵を付け、すき焼き風に食べる。「『肉叉』は何と読む？」というクイズが出され、答えは「フォーク」。正解した山田が肉そばを試食した。,,肉そば ごん
東京都中央区築地4-9-12,「きつねや」で人気メニュー「ホルモン丼」を紹介。国産黒毛和牛のホルモン4種類が入っている。「築地市場に1つしかないものは？」というクイズが出され、正解は「住所」だった。正解した相葉がホルモン丼を試食した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1313%2FA131301%2F13007656%2F,きつねや
東京都千代田区外神田3-10-10 白銀会館　B1Ｆ,「中華料理 雁川」の人気メニュー「牛すじチャーハン」を紹介。チャーハンに牛すじ肉のあんが掛かっている。「店主がファンの行為で喜んだことは？」というクイズが出され、答えは「同人誌を作ってくれた」だった。正解した櫻井が牛すじチャーハンを試食した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1311%2FA131101%2F13024420%2F,中華料理 雁川
東京都品川区戸越3-4-19,「千徳」で人気のメニュー「スタミナじゅうじゅう焼き」を紹介。鉄板にキャベツを敷き詰め、豚バラ肉、生卵を乗せ、秘伝のタレを掛けて完成。「店主がイラっとするのは？」というクイズが出され、正解は「じゅうじゅう焼き以外を注文された時」だった。正解した松本がじゅうじゅう焼きを試食した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1317%2FA131712%2F13034650%2F,千徳
東京都中央区日本橋馬喰町2-3-2,大間産の天然本マグロの握り寿司をかけてクイズ。問題「手やりで6はどうやる？」。正解は親指のみをたてるポーズ。正解したのは相葉。スタジオで、たいこ茶屋の嵯峨完さんが新春マグロ解体ショーを行った。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1311%2FA131103%2F13008008%2F,たいこ茶屋
東京都港区西麻布4-11-14,問題「とらふぐはほとんどの魚ができないあることができます。それは一体何でしょう？」。正解は「まばたき」。東京・山田屋の「ふぐのお造り」と「ふぐの石焼き」を正解した波瑠が食した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1307%2FA130703%2F13034857%2F,山田屋
東京都港区西麻布4-11-14,ミシュランで8年連続の三ツ星を獲得している、東京・山田屋の「ふぐのお造り」と「ふぐの石焼き」をかけてクイズ。使うのは大分県臼杵産の最高級天然とらふぐ。問題「とらふぐはほとんどの魚ができないあることができます。それは一体何でしょう？」。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1307%2FA130703%2F13034857%2F,山田屋
兵庫県芦屋市朝日ヶ丘町28-27,兵庫県芦屋市の「芦屋 いわい」の「アワビの天ぷら」をかけてクイズ。使うのは徳島県産の1杯6000円の高級アワビ。問題「タクシー業界で「わかめ」といえばどんな客？」。正解は「酔っぱらい」。松本が正解した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Fhyogo%2FA2803%2FA280302%2F28022978%2F,芦屋 いわい
東京都渋谷区恵比寿南3-4-16,問題「17世紀頃 パリの貴婦人はある理由で どこに行くにも子犬を連れていた 一体なぜ？」。正解は「おなら」。すかしっ屁をごまかすために子犬を連れていた。東京・恵比寿の「ユーゴ・デノワイエ」の「あか牛のサーロイン」を正解した有吉が食した。,,ユーゴ・デノワイエ
東京都渋谷区恵比寿南3-4-16,東京・恵比寿の「ユーゴ・デノワイエ」の「あか牛のサーロイン」をかけてクイズ。オーナーであるパリの精肉職人ユーゴ・デノワイエが日本一うまいと認めた牛、熊本・池山牧場の「あか牛」。グラスフェッドビーフと呼ばれ、穀物は与えず牧草のみで育てられた超希少価値の高い牛である。問題「17世紀頃 パリの貴婦人はある理由で どこに行くにも子犬を連れていた 一体なぜ？」。,,ユーゴ・デノワイエ
神奈川県小田原市江ノ浦180,「金目鯛」の水揚げ量日本一の静岡・下田。神奈川 ・小田原にある「一吉丸」の絶品料理、「金目鯛のしゃぶしゃぶ」をかけてクイズ。問題「一富士 二鷹 三茄子 四扇 五？？ 六座頭」。正解は「五煙草」。煙が上に昇ることから運気が上昇する。二宮が正解した。,,一吉丸
福井県福井市順化1-11-15,福井県などで冬の一定期間だけとれるメスのズワイガニ「セイコガニ」。セイコガニの絶品料理が食べられるのが福井市にある「寿し吉田」。あまりの美味しさにお寿司よりも売れてしまったという「超濃厚せいこ蟹グラタン（甲羅）」をかけてクイズ。問題「ロンドン五輪でカニがあるものへリサイクルされ話題に。一体カニの殻は何に生まれ変わった？」。正解は「日本代表選手の公式ウェア」。カニの殻にはキチンという成分が含まれており、キチンからできた繊維は耐久性が非常に高く、抗菌性に優れるため服やタオルなどにリサイクルされている。大野が正解した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ffukui%2FA1801%2FA180101%2F18000013%2F,寿し吉田
千葉県勝浦市白井久保字原296-8,ラーメン屋を目指して走っている最中に、長瀬のバイクにトラブルが発生し、自分で修理した。江ざわに到着した二人が、勝浦タンタンメンを食べた。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Fchiba%2FA1207%2FA120701%2F12033068%2F,江ざわ
東京都世田谷区成城6-4-13 成城フルールビル2F,中国料理店「桂花」の酸辣湯麺は、他店と違い白コショウを入れるのがポイント。中国にある専用レーンについて、クイズを出題。正解は、歩きスマホ専用レーン。正解者が、酸辣湯麺を食べた。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1318%2FA131814%2F13019163%2F,桂花
東京都港区赤坂5-3-1,サメの苦手なものについて、クイズを出題。正解は、磁石。磁石入りのバンド・シャークバンズを紹介。正解者が、赤坂離宮のフカヒレの姿煮あんかけごはんを食べた。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1308%2FA130801%2F13005028%2F,赤坂離宮
東京都港区赤坂5-3-1,中華料理店・赤坂離宮の、フカヒレの姿煮あんかけごはんの調理工程を紹介。サメの苦手なものについて、クイズを出題。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1308%2FA130801%2F13005028%2F,赤坂離宮
東京都千代田区鍛冶町2-10-10,ラーメン店・鬼金棒のパクチーまぜそばは、千葉県産のパクチーを使用している。タイで、朝8時と夜6時に多くの人が立ち止まる理由について、クイズを出題。正解は、国家が流れ、人々が直立不動で国への敬意を示す。正解者が、鬼金棒のパクチーまぜそばを食べた。,,鬼金棒
東京都世田谷区奥沢6-33-14,シラスウナギの別名について、クイズを出題。正解は、泳ぐプラチナ。正解者が、瓢六亭の天然うな重を食べた。,,瓢六亭
東京都世田谷区奥沢6-33-14,うなぎ屋の瓢六亭では、長良川・浜名湖産の天然うなぎを、関西風に調理している。シラスウナギの別名について、クイズを出題した。,,瓢六亭
東京都杉並区阿佐谷南3-44-2,SATOブリアンの店主が、週に2回必ず言われることについて、クイズを出題。正解は、中川家礼二に似ている。正解者が、極上A5ランクシャトーブリアンを食べた。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1319%2FA131905%2F13127046%2F,SATOブリアン
東京都品川区小山3-2-18,そば打ちHow to VTRを見て、見よう見まねで作って年越しそばを食べるという企画。作業工程は全部で６つ、各工程に1名が挑戦する。今回そば作りを教えてくれるのは、蕎麦割烹「くらた」の店主倉田さん。,,蕎麦割烹「くらた」
,3Little Eggsの伊藤雄作さんが「ドレス・ド・オムライス」の作り方を伝授。卵2個をよく溶きバターをひいた熱々のフライパンに流し込む。卵が固まってきたら12時の方向から中心に箸を入れフライパンを左に90度回す。もう片方の箸を9時の方向から入れフライパンを右に360度回すと、卵はツイスト状となる。破れないようにケチャップライスの上に乗せればドレス・ド・オムライスが完成。MJが挑戦するも、フライパンが熱すぎて一瞬で卵が固まり、あたふたしたもののなんとか形になった。2番手の亀梨は、回転させた箸の幅が狭く、卵が引っかからずまさかの失敗となった。3番手山Pは、卵を溶かずに入れそうになるも成功した。,,3 Little Eggs
東京都豊島区北大塚2-11-4,クイズ：アメリカの都市シカゴで生まれた我々の洋服に欠かせないあるものとは？答えは チャックだった。大野智が正解した。三浦屋のうな重を大野が食べた。,,三浦屋
東京都豊島区北大塚2-11-4,米倉涼子さんのデスマッチ。最後はうなぎ。うなぎは関東と関西では焼き方が違う。関東では一度焼いた後蒸してふっくらさせ再び焼くのに対して関西では最初から最後まで地焼きで仕上げる。関西流のうなぎがリクエスト、三浦屋を紹介した。蒸さずにふっくらしたうなぎに仕上げるまでに10年かかったという。米倉さんと言えば日本人女優として54年ぶりにブロードウェイシカゴに主演した。という訳でシカゴからクイズ。我々の洋服に欠かせないシカゴが発祥のそれは一体何でしょう？,,三浦屋
東京都豊島区西池袋1-29-2 サンシティビル,米倉涼子の大好物デスマッチ、テーマは「小籠包」。この料理をかけ「”火烈鳥”は何の動物？」というクイズが出題、正解はフラミンゴ。正解した二宮和也が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1305%2FA130501%2F13104796%2F,永祥生煎館
東京都豊島区西池袋1-29-2 サンシティビル,米倉涼子の大好物デスマッチ、テーマは「小籠包」。用意したのは東京・池袋にある「永祥生煎館」から「焼き小籠包」。秋田こまちポークのスネ肉を使用、手作りの皮で包んでいる。蒸すのではなく鉄板で焼いており、1日4000個以上を売り上げる。この料理をかけ「”火烈鳥”は何の動物？」というクイズが出題された。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1305%2FA130501%2F13104796%2F,永祥生煎館
東京都世田谷区代沢5-32-7,米倉涼子の大好物デスマッチ、テーマは「馬肉」。用意したのは東京・下北沢にある「ゆう馬」から「タルタルステーキ」。馬のあばらを使用、馬肉の中でも一番柔らかく甘みが多いのが特徴。この料理をかけて「馬肉はサクラと呼ばれるが、鹿肉の別名は？」というクイズが出題、正解は「紅葉」。正解した相葉雅紀が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1318%2FA131802%2F13176037%2F,ゆう馬
東京都渋谷区 広尾5-16-1 北村60館 1F,米倉涼子の大好物デスマッチ、テーマは「フライドポテト」。用意したのは東京・広尾にあるアンド・ザ・フリットのベルギーポテト「ビンチェ」。1度茹でたジャガイモを凍らせ、2種類の温度の油で揚げるなど手間をかけている。この料理をかけて「ベルギーの小便小僧のジュリアンくんに多くの人が集まるのはナゼ？」というクイズが出題。正解は「ワインやビールを放出する」。正解した櫻井翔が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1307%2FA130703%2F13163010%2F,アンド・ザ・フリット
東京都港区三田2-17-29,米倉涼子の大好物デスマッチ、テーマは「肉」。用意したのは東京・田町にある「桃の木」から「鎮江黒酢の酢豚」。もち豚のバラ肉を使用、特製醤油ダレで味を染み渡らせ特製黒酢ソースを使用している。この料理をかけて「お店のキッチンの工夫は？」というクイズが出題、正解は「火の調整が足で行える」。正解した松本潤が味わった。,,桃の木
東京都港区新橋4-15-4 斉藤ビル,東京・新橋「サルサカバナセントロ」の「メキシカン溶岩チーズ鍋」を紹介。ホワイトソース・トマトソース・チェダーチーズなどのスープを溶岩でできた臼に注ぎ、水菜・牛ハラミ・サボテンなどを乗せて完成。問題「メキシコではあることが社会問題になっており注意を促すものが街の様々な所に置かれています それは何？」、正解は「体重計」。正解した相葉が実食した。,,サルサカバナセントロ
福岡県福岡市博多区上川端町14-27 いろはビル,福岡・博多「博多味処 いろは」の「博多名物 地鶏水炊き」を紹介。佐賀県産のふもと赤鶏を5時間炊いてスープが完成する。問題「川崎宗則選手、青木宣親選手、西岡剛選手がこの店で盛り上がっていたが、あることがきっかけで3人ともおとなしく食べ始めました 一体なぜ？」、正解は「孫正義さんがいた」。正解した櫻井が実食した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ffukuoka%2FA4001%2FA400102%2F40000122%2F,博多味処 いろは
千葉県八千代市八千代台南1-1-10,「ニッポン全国鍋グランプリ」で今年優勝した千葉県八千代市「炙りチャーシューとん汁」は殿堂入りを果たした伝説の鍋。「いこいの店 喫茶 Rio」では日曜・月曜限定で「もちぶた炙りチャーシューバージョンとん汁定食」が頂ける。問題「豚の赤ちゃんは1回に10匹ほど生まれますがすぐ順列が決まります 何によって決まる？」、正解は「一番出るおっぱいを吸った順」。正解した松本が実食した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Fchiba%2FA1202%2FA120204%2F12036588%2F,いこいの店 喫茶Rio
東京都目黒区上目黒3-9-5,東京・中目黒「吉次蟹蔵」の「毛ガニ大根鍋（白）」を紹介。問題「演技が下手な人を「大根役者」と言いますがなぜ大根という言葉が使われている？」、正解「おろされる」。正解した大野が実食した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1317%2FA131701%2F13252634%2F,吉次蟹蔵
東京都台東区上野2-14-31,東京・上野「永山本店 ～炎の陣～ 上野新館」の「牛タン焼きしゃぶ」を紹介。ドーナツ型に整えた野菜の上に牛タンを並べ、テールスープのしゃぶしゃぶで頂く。問題「牛は飼育中にあることをすると年間に出るミルクの量が全然違う そのあることとは？」、正解は「名前をつける」。正解した二宮が実食した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1311%2FA131101%2F13210409%2F,永山本店 ～炎の陣～ 上野新館
